lake,date,month,year,depth,temp,pH,do_mgl,cond,do_sat
Otsego Lake,8/12/1999,8,1999,48,4.59,,3.2,0.279,
Otsego Lake,8/19/1999,8,1999,0.1,23.46,,10.09,0.226,
Otsego Lake,8/19/1999,8,1999,2,22.34,,10.26,0.225,
Otsego Lake,8/19/1999,8,1999,4,22.14,,10.07,0.225,
Otsego Lake,8/19/1999,8,1999,6,21.92,,9.65,0.226,
Otsego Lake,8/19/1999,8,1999,8,20.67,,8.26,0.237,
Otsego Lake,8/19/1999,8,1999,10,13.58,,7.84,0.264,
Otsego Lake,8/19/1999,8,1999,12,10.01,,5.92,0.272,
Otsego Lake,8/19/1999,8,1999,14,7.66,,6.64,0.271,
Otsego Lake,8/19/1999,8,1999,16,7.08,,7.23,0.272,
Otsego Lake,8/19/1999,8,1999,18,6.55,,7.6,0.272,
Otsego Lake,8/19/1999,8,1999,20,6.27,,7.79,0.272,
Otsego Lake,8/19/1999,8,1999,25,5.71,,8.03,0.271,
Otsego Lake,8/19/1999,8,1999,30,5.36,,8.49,0.271,
Otsego Lake,8/19/1999,8,1999,35,5.04,,8.41,0.271,
Otsego Lake,8/19/1999,8,1999,40,4.74,,7.79,0.273,
Otsego Lake,8/19/1999,8,1999,42,4.68,,6.76,0.275,
Otsego Lake,8/19/1999,8,1999,44,4.65,,5.88,0.276,
Otsego Lake,8/19/1999,8,1999,46,4.61,,4.51,0.277,
Otsego Lake,8/19/1999,8,1999,48,4.61,,3.57,0.277,
Otsego Lake,9/2/1999,9,1999,0.1,21.73,8.6,9.15,0.226,
Otsego Lake,9/2/1999,9,1999,2,21.6,8.59,9.36,0.226,
Otsego Lake,9/2/1999,9,1999,4,21.1,8.57,9.6,0.226,
Otsego Lake,9/2/1999,9,1999,6,21.01,8.55,9.51,0.226,
Otsego Lake,9/2/1999,9,1999,8,20.51,8.41,8.91,0.231,
Otsego Lake,9/2/1999,9,1999,10,13.7,7.69,5.92,0.272,
Otsego Lake,9/2/1999,9,1999,12,9.78,7.45,5.14,0.279,
Otsego Lake,9/2/1999,9,1999,14,8.17,7.39,5.54,0.279,
Otsego Lake,9/2/1999,9,1999,16,7.12,7.37,5.94,0.277,
Otsego Lake,9/2/1999,9,1999,18,6.49,7.35,6.13,0.277,
Otsego Lake,9/2/1999,9,1999,20,6.26,7.34,6.25,0.277,
Otsego Lake,9/2/1999,9,1999,25,5.69,7.34,6.76,0.276,
Otsego Lake,9/2/1999,9,1999,30,5.33,7.33,6.86,0.276,
Otsego Lake,9/2/1999,9,1999,35,5.03,7.32,7.09,0.275,
Otsego Lake,9/2/1999,9,1999,40,4.73,7.29,6.22,0.278,
Otsego Lake,9/2/1999,9,1999,42,4.65,7.25,5.17,0.279,
Otsego Lake,9/2/1999,9,1999,44,4.61,7.2,4.06,0.281,
Otsego Lake,9/2/1999,9,1999,46,4.63,7.13,2.91,0.282,
Otsego Lake,9/2/1999,9,1999,48,4.58,7.09,2.05,0.283,
Otsego Lake,9/27/1999,9,1999,0.1,16.42,8.39,9.27,0.234,
Otsego Lake,9/27/1999,9,1999,2,16.43,8.36,9.22,0.234,
Otsego Lake,9/27/1999,9,1999,4,16.43,8.35,9.2,0.234,
Otsego Lake,9/27/1999,9,1999,6,16.42,8.34,9.21,0.234,
Otsego Lake,9/27/1999,9,1999,8,16.39,8.32,9.13,0.235,
Otsego Lake,9/27/1999,9,1999,10,16.21,8.24,8.77,0.236,
Otsego Lake,9/27/1999,9,1999,12,13.81,7.65,6.3,0.26,
Otsego Lake,9/27/1999,9,1999,14,10.83,7.4,5.02,0.272,
Otsego Lake,9/27/1999,9,1999,16,9.12,7.32,4.68,0.277,
Otsego Lake,9/27/1999,9,1999,18,7.91,7.28,4.65,0.28,
Otsego Lake,9/27/1999,9,1999,20,6.9,7.24,4.84,0.279,
Otsego Lake,9/27/1999,9,1999,25,5.95,7.22,5.65,0.278,
Otsego Lake,9/27/1999,9,1999,30,5.46,7.22,6.22,0.277,
Otsego Lake,9/27/1999,9,1999,35,5.12,7.23,6.57,0.276,
Otsego Lake,9/27/1999,9,1999,40,4.88,7.17,5.27,0.279,
Otsego Lake,9/27/1999,9,1999,42,4.75,7.13,4.58,0.281,
Otsego Lake,9/27/1999,9,1999,44,4.68,7.11,2.81,0.283,
Otsego Lake,9/27/1999,9,1999,46,4.65,7.1,2,0.283,
Otsego Lake,9/27/1999,9,1999,48,4.65,7.11,1.81,0.283,
Otsego Lake,10/21/1999,10,1999,0.1,11.75,8.12,9.15,0.258,
Otsego Lake,10/21/1999,10,1999,2,11.73,8.09,9.26,0.257,
Otsego Lake,10/21/1999,10,1999,4,11.72,8.08,9.3,0.256,
Otsego Lake,10/21/1999,10,1999,6,11.7,8.06,9.33,0.256,
Otsego Lake,10/21/1999,10,1999,8,11.7,8.05,9.36,0.256,
Otsego Lake,10/21/1999,10,1999,10,11.67,8.04,9.37,0.255,
Otsego Lake,10/21/1999,10,1999,12,11.67,8.03,9.27,0.255,
Otsego Lake,10/21/1999,10,1999,14,11.64,8.02,8.99,0.255,
Otsego Lake,10/21/1999,10,1999,16,11.63,8.01,8.81,0.255,
Otsego Lake,10/21/1999,10,1999,18,10.91,7.73,7.5,0.26,
Otsego Lake,10/21/1999,10,1999,20,7.71,7.38,4.81,0.277,
Otsego Lake,10/21/1999,10,1999,25,6.63,7.28,4.57,0.28,
Otsego Lake,10/21/1999,10,1999,30,5.84,7.24,4.86,0.279,
Otsego Lake,10/21/1999,10,1999,35,5.35,7.22,5.23,0.279,
Otsego Lake,10/21/1999,10,1999,40,4.77,7.18,4.64,0.28,
Otsego Lake,10/21/1999,10,1999,44,4.76,7.08,2.48,0.283,
Otsego Lake,10/21/1999,10,1999,48,4.74,7.03,1.8,0.284,
Otsego Lake,11/5/1999,11,1999,0.1,9.77,8,9.64,0.254,
Otsego Lake,11/5/1999,11,1999,2,9.78,7.99,9.85,0.254,
Otsego Lake,11/5/1999,11,1999,4,9.77,7.98,9.81,0.254,
Otsego Lake,11/5/1999,11,1999,6,9.77,7.96,9.67,0.254,
Otsego Lake,11/5/1999,11,1999,8,9.77,7.95,9.58,0.254,
Otsego Lake,11/5/1999,11,1999,10,9.77,7.94,9.55,0.255,
Otsego Lake,11/5/1999,11,1999,12,9.76,7.93,9.51,0.254,
Otsego Lake,11/5/1999,11,1999,14,9.76,7.92,9.51,0.254,
Otsego Lake,11/5/1999,11,1999,16,9.75,7.89,9.41,0.255,
Otsego Lake,11/5/1999,11,1999,18,9.72,7.77,9.33,0.255,
Otsego Lake,11/5/1999,11,1999,20,9.52,7.23,9.73,0.257,
Otsego Lake,11/5/1999,11,1999,25,7.17,7.1,4.34,0.277,
Otsego Lake,11/5/1999,11,1999,30,6.13,7.08,4.2,0.28,
Otsego Lake,11/5/1999,11,1999,35,5.33,7.01,4.35,0.279,
Otsego Lake,11/5/1999,11,1999,40,4.97,6.96,3.69,0.281,
Otsego Lake,11/5/1999,11,1999,42,4.86,6.9,3.23,0.282,
Otsego Lake,11/5/1999,11,1999,44,4.78,6.88,1.66,0.284,
Otsego Lake,11/5/1999,11,1999,46,4.76,6.87,1.13,0.284,
Otsego Lake,11/5/1999,11,1999,48,4.76,6.87,1.03,0.284,
Otsego Lake,11/18/1999,11,1999,0.1,7.61,7.68,9.57,0.259,
Otsego Lake,11/18/1999,11,1999,2,7.6,7.68,9.55,0.259,
Otsego Lake,11/18/1999,11,1999,4,7.59,7.67,9.49,0.259,
Otsego Lake,11/18/1999,11,1999,6,7.58,7.66,9.49,0.259,
Otsego Lake,11/18/1999,11,1999,8,7.56,7.65,9.39,0.26,
Otsego Lake,11/18/1999,11,1999,10,7.56,7.63,9.36,0.26,
Otsego Lake,11/18/1999,11,1999,12,7.55,7.63,9.2,0.26,
Otsego Lake,11/18/1999,11,1999,14,7.55,7.61,9.19,0.26,
Otsego Lake,11/18/1999,11,1999,16,7.54,7.6,9.16,0.26,
Otsego Lake,11/18/1999,11,1999,18,7.54,7.6,9.17,0.26,
Otsego Lake,11/18/1999,11,1999,20,7.55,7.59,9.17,0.26,
Otsego Lake,11/18/1999,11,1999,25,7.54,7.58,9.22,0.26,
Otsego Lake,11/18/1999,11,1999,30,7.32,7.45,8.54,0.263,
Otsego Lake,11/18/1999,11,1999,35,6.14,7.02,6.27,0.299,
Otsego Lake,11/18/1999,11,1999,40,5.36,6.91,3.32,0.282,
Otsego Lake,11/18/1999,11,1999,42,5.07,6.87,2.96,0.282,
Otsego Lake,11/18/1999,11,1999,44,4.94,6.82,2.02,0.284,
Otsego Lake,11/18/1999,11,1999,46,4.86,6.79,1.34,0.285,
Otsego Lake,11/18/1999,11,1999,48,4.84,6.78,1.18,0.285,
Otsego Lake,12/2/1999,12,1999,0.1,6.8,7.55,9.55,0.261,
Otsego Lake,12/2/1999,12,1999,2,6.78,7.55,9.43,0.261,
Otsego Lake,12/2/1999,12,1999,4,6.78,7.54,9.33,0.261,
Otsego Lake,12/2/1999,12,1999,6,6.77,7.54,9.28,0.261,
Otsego Lake,12/2/1999,12,1999,8,6.77,7.53,9.31,0.261,
Otsego Lake,12/2/1999,12,1999,10,6.77,7.51,9.22,0.261,
Otsego Lake,12/2/1999,12,1999,12,6.77,7.51,9.32,0.261,
Otsego Lake,12/2/1999,12,1999,14,6.76,7.49,9.11,0.261,
Otsego Lake,12/2/1999,12,1999,16,6.77,7.47,9.06,0.262,
Otsego Lake,12/2/1999,12,1999,18,6.77,7.46,9.04,0.262,
Otsego Lake,12/2/1999,12,1999,20,6.77,7.45,9.28,0.261,
Otsego Lake,12/2/1999,12,1999,25,6.76,7.42,9.25,0.262,
Otsego Lake,12/2/1999,12,1999,30,6.73,7.36,8.67,0.263,
Otsego Lake,12/2/1999,12,1999,35,6.06,6.93,4.68,0.276,
Otsego Lake,12/2/1999,12,1999,40,5.52,6.81,2.93,0.281,
Otsego Lake,12/2/1999,12,1999,42,5.38,6.76,2.63,0.282,
Otsego Lake,12/2/1999,12,1999,44,5.21,6.73,2.17,0.284,
Otsego Lake,12/2/1999,12,1999,46,5.17,6.71,1.76,0.284,
Otsego Lake,12/2/1999,12,1999,48,5.08,6.68,1.4,0.285,
Otsego Lake,12/17/1999,12,1999,0.1,5.62,7.5,9.87,,
Otsego Lake,12/17/1999,12,1999,2,5.63,7.49,9.85,,
Otsego Lake,12/17/1999,12,1999,4,5.63,7.48,9.74,,
Otsego Lake,12/17/1999,12,1999,6,5.63,7.47,9.68,,
Otsego Lake,12/17/1999,12,1999,8,5.62,7.46,9.66,,
Otsego Lake,12/17/1999,12,1999,10,5.63,7.45,9.66,,
Otsego Lake,12/17/1999,12,1999,12,5.62,7.44,9.66,,
Otsego Lake,12/17/1999,12,1999,14,5.61,7.41,9.66,,
Otsego Lake,12/17/1999,12,1999,16,5.61,7.4,9.63,,
Otsego Lake,12/17/1999,12,1999,18,5.61,7.39,9.65,,
Otsego Lake,12/17/1999,12,1999,20,5.61,7.38,9.66,,
Otsego Lake,12/17/1999,12,1999,25,5.61,7.36,9.63,,
Otsego Lake,12/17/1999,12,1999,30,5.61,7.34,9.63,,
Otsego Lake,12/17/1999,12,1999,35,5.61,7.34,9.61,,
Otsego Lake,12/17/1999,12,1999,40,5.6,7.32,9.62,,
Otsego Lake,12/17/1999,12,1999,42,5.55,7.21,8.67,,
Otsego Lake,12/17/1999,12,1999,44,5.52,7.14,8.03,,
Otsego Lake,12/17/1999,12,1999,46,5.53,7.14,8.12,,
Otsego Lake,12/17/1999,12,1999,48,5.49,7.07,7.43,,
Otsego Lake,12/30/1999,12,1999,0.1,3.62,7.64,10.86,0.254,
Otsego Lake,12/30/1999,12,1999,2,3.64,7.63,10.81,0.254,
Otsego Lake,12/30/1999,12,1999,4,3.63,7.64,10.83,0.255,
Otsego Lake,12/30/1999,12,1999,6,3.62,7.64,10.83,0.254,
Otsego Lake,12/30/1999,12,1999,8,3.62,7.63,10.73,0.255,
Otsego Lake,12/30/1999,12,1999,10,3.63,7.62,10.74,0.255,
Otsego Lake,12/30/1999,12,1999,12,3.63,7.62,10.69,0.254,
Otsego Lake,12/30/1999,12,1999,14,3.63,7.61,10.66,0.255,
Otsego Lake,12/30/1999,12,1999,16,3.64,7.6,10.59,0.254,
Otsego Lake,12/30/1999,12,1999,18,3.64,7.59,10.58,0.255,
Otsego Lake,12/30/1999,12,1999,20,3.63,7.59,10.57,0.255,
Otsego Lake,12/30/1999,12,1999,25,3.63,7.57,10.55,0.254,
Otsego Lake,12/30/1999,12,1999,30,3.63,7.56,10.52,0.255,
Otsego Lake,12/30/1999,12,1999,35,3.64,7.55,10.56,0.255,
Otsego Lake,12/30/1999,12,1999,40,3.69,7.54,10.48,0.255,
Otsego Lake,12/30/1999,12,1999,42,3.69,7.54,10.46,0.255,
Otsego Lake,12/30/1999,12,1999,44,3.69,7.53,10.43,0.255,
Otsego Lake,12/30/1999,12,1999,46,3.69,7.53,10.41,0.255,
Otsego Lake,12/30/1999,12,1999,48,3.69,7.53,10.43,0.255,
Otsego Lake,2/15/2000,2,2000,0.1,0.11,8.11,14.46,0.273,
Otsego Lake,2/15/2000,2,2000,2,1.53,7.84,12.84,0.273,
Otsego Lake,2/15/2000,2,2000,4,1.73,7.73,11.94,0.271,
Otsego Lake,2/15/2000,2,2000,6,1.76,7.72,11.7,0.27,
Otsego Lake,2/15/2000,2,2000,8,1.81,7.71,11.61,0.269,
Otsego Lake,2/15/2000,2,2000,10,1.81,7.71,11.54,0.271,
Otsego Lake,2/15/2000,2,2000,12,1.88,7.71,11.45,0.27,
Otsego Lake,2/15/2000,2,2000,14,1.94,7.71,11.37,0.27,
Otsego Lake,2/15/2000,2,2000,16,1.94,7.72,11.35,0.271,
Otsego Lake,2/15/2000,2,2000,18,1.92,7.71,11.37,0.274,
Otsego Lake,2/15/2000,2,2000,20,1.97,7.71,11.28,0.274,
Otsego Lake,2/15/2000,2,2000,25,2,7.71,11.02,0.276,
Otsego Lake,2/15/2000,2,2000,30,2.08,7.7,11.05,0.275,
Otsego Lake,2/15/2000,2,2000,35,2.21,7.19,10.89,0.274,
Otsego Lake,2/15/2000,2,2000,40,2.3,7.66,10.11,0.276,
Otsego Lake,2/15/2000,2,2000,42,2.3,7.65,9.76,0.277,
Otsego Lake,2/15/2000,2,2000,44,2.33,7.61,9.7,0.281,
Otsego Lake,2/15/2000,2,2000,46,2.42,7.55,8.55,0.286,
Otsego Lake,2/15/2000,2,2000,48,2.42,7.47,7.37,0.308,
Otsego Lake,2/29/2000,2,2000,0.1,0.23,8.09,13.42,0.143,
Otsego Lake,2/29/2000,2,2000,2,1.82,7.72,12.82,0.262,
Otsego Lake,2/29/2000,2,2000,4,1.86,7.73,12.65,0.266,
Otsego Lake,2/29/2000,2,2000,6,1.89,7.71,12.55,0.266,
Otsego Lake,2/29/2000,2,2000,8,1.93,7.65,12.01,0.266,
Otsego Lake,2/29/2000,2,2000,10,1.94,7.65,11.86,0.266,
Otsego Lake,2/29/2000,2,2000,12,1.94,7.66,11.73,0.267,
Otsego Lake,2/29/2000,2,2000,14,1.92,7.76,11.78,0.268,
Otsego Lake,2/29/2000,2,2000,16,1.84,7.72,11.72,0.273,
Otsego Lake,2/29/2000,2,2000,18,1.87,7.74,11.55,0.27,
Otsego Lake,2/29/2000,2,2000,20,1.95,7.71,11.32,0.271,
Otsego Lake,2/29/2000,2,2000,25,2.07,7.67,10.97,0.27,
Otsego Lake,2/29/2000,2,2000,30,2.15,7.63,10.94,0.272,
Otsego Lake,2/29/2000,2,2000,35,2.23,7.58,10.14,0.283,
Otsego Lake,2/29/2000,2,2000,40,2.23,7.69,9.93,0.284,
Otsego Lake,2/29/2000,2,2000,42,2.11,7.68,10.46,0.292,
Otsego Lake,2/29/2000,2,2000,44,2.09,7.67,10.71,0.295,
Otsego Lake,2/29/2000,2,2000,46,2.02,7.65,10.47,0.301,
Otsego Lake,2/29/2000,2,2000,48,2.34,7.52,8.59,0.301,
Otsego Lake,4/17/2000,4,2000,0.1,4.67,7.8,11.87,0.275,
Otsego Lake,4/17/2000,4,2000,2,4.67,7.8,11.81,0.275,
Otsego Lake,4/17/2000,4,2000,4,4.66,7.82,11.64,0.275,
Otsego Lake,4/17/2000,4,2000,6,4.66,7.82,11.78,0.276,
Otsego Lake,4/17/2000,4,2000,8,4.65,7.84,11.77,0.278,
Otsego Lake,4/17/2000,4,2000,10,4.58,7.84,11.44,0.276,
Otsego Lake,4/17/2000,4,2000,12,4.57,7.84,11.46,0.276,
Otsego Lake,4/17/2000,4,2000,14,4.55,7.83,11.34,0.276,
Otsego Lake,4/17/2000,4,2000,16,4.47,7.83,11.23,0.276,
Otsego Lake,4/17/2000,4,2000,18,4.45,7.83,11.38,0.276,
Otsego Lake,4/17/2000,4,2000,20,4.43,7.83,11.32,0.276,
Otsego Lake,4/17/2000,4,2000,25,4.31,7.82,11.38,0.277,
Otsego Lake,4/17/2000,4,2000,30,4.21,7.8,11.26,0.277,
Otsego Lake,4/17/2000,4,2000,35,4.2,7.8,11.26,0.276,
Otsego Lake,4/17/2000,4,2000,40,4.15,7.8,11.19,0.277,
Otsego Lake,4/17/2000,4,2000,42,4.09,7.8,11.17,0.276,
Otsego Lake,4/17/2000,4,2000,44,4.03,7.79,11.18,0.277,
Otsego Lake,4/17/2000,4,2000,46,3.93,7.77,10.84,0.276,
Otsego Lake,4/17/2000,4,2000,48,3.92,7.77,11.03,0.276,
Otsego Lake,5/11/2000,5,2000,0.1,13.14,8.28,10.9,0.275,
Otsego Lake,5/11/2000,5,2000,2,13.12,8.28,11.02,0.276,
Otsego Lake,5/11/2000,5,2000,4,12.72,8.27,11.3,0.276,
Otsego Lake,5/11/2000,5,2000,6,9.62,8.19,12.24,0.276,
Otsego Lake,5/11/2000,5,2000,8,6.96,8.09,12.32,0.275,
Otsego Lake,5/11/2000,5,2000,10,6.58,8.01,11.99,0.275,
Otsego Lake,5/11/2000,5,2000,12,6.3,7.97,12.27,0.275,
Otsego Lake,5/11/2000,5,2000,14,5.98,7.93,12.14,0.275,
Otsego Lake,5/11/2000,5,2000,16,5.97,7.91,11.96,0.275,
Otsego Lake,5/11/2000,5,2000,18,5.67,7.9,11.91,0.275,
Otsego Lake,5/11/2000,5,2000,20,5.6,7.93,11.45,0.275,
Otsego Lake,5/11/2000,5,2000,25,5.36,7.91,11.31,0.275,
Otsego Lake,5/11/2000,5,2000,30,5.05,7.88,11.29,0.275,
Otsego Lake,5/11/2000,5,2000,35,4.85,7.87,10.89,0.275,
Otsego Lake,5/11/2000,5,2000,40,4.62,7.85,10.93,0.275,
Otsego Lake,5/11/2000,5,2000,42,4.54,7.84,10.87,0.275,
Otsego Lake,5/11/2000,5,2000,44,4.47,,10.69,0.275,
Otsego Lake,5/11/2000,5,2000,46,4.46,,10.6,0.275,
Otsego Lake,5/11/2000,5,2000,48,4.45,,10.52,0.275,
Otsego Lake,6/1/2000,6,2000,0.1,15.89,8.24,13.31,0.25,
Otsego Lake,6/1/2000,6,2000,2,14.67,8.52,11.6,0.249,
Otsego Lake,6/1/2000,6,2000,4,14.21,8.7,11.31,0.249,
Otsego Lake,6/1/2000,6,2000,6,14.05,8.74,11.09,0.248,
Otsego Lake,6/1/2000,6,2000,8,12.51,8.71,10.75,0.254,
Otsego Lake,6/1/2000,6,2000,10,9.33,8.7,10.4,0.251,
Otsego Lake,6/1/2000,6,2000,12,8.18,8.7,10.18,0.249,
Otsego Lake,6/1/2000,6,2000,14,7.97,8.67,10.05,0.249,
Otsego Lake,6/1/2000,6,2000,16,7.38,8.65,10.06,0.249,
Otsego Lake,6/1/2000,6,2000,18,6.75,8.63,10.03,0.249,
Otsego Lake,6/1/2000,6,2000,20,6.41,8.62,10.02,0.248,
Otsego Lake,6/1/2000,6,2000,25,5.84,8.6,10.01,0.249,
Otsego Lake,6/1/2000,6,2000,30,5.46,8.57,9.93,0.25,
Otsego Lake,6/1/2000,6,2000,35,5.19,8.54,9.84,0.25,
Otsego Lake,6/1/2000,6,2000,40,4.99,8.52,9.96,0.249,
Otsego Lake,6/1/2000,6,2000,42,4.93,8.52,9.81,0.249,
Otsego Lake,6/1/2000,6,2000,44,4.7,8.49,9.34,0.25,
Otsego Lake,6/1/2000,6,2000,46,4.65,8.47,9.14,0.25,
Otsego Lake,6/1/2000,6,2000,48,4.61,8.44,8.75,0.251,
Otsego Lake,6/8/2000,6,2000,0.1,14.87,8.5,11.78,0.19,
Otsego Lake,6/8/2000,6,2000,2,14.79,8.66,11,0.19,
Otsego Lake,6/8/2000,6,2000,4,14.7,8.68,10.93,0.19,
Otsego Lake,6/8/2000,6,2000,6,13.98,8.69,10.76,0.191,
Otsego Lake,6/8/2000,6,2000,8,12.64,8.64,10.31,0.193,
Otsego Lake,6/8/2000,6,2000,10,10.53,8.58,9.96,0.195,
Otsego Lake,6/8/2000,6,2000,12,10,8.54,9.67,0.194,
Otsego Lake,6/8/2000,6,2000,14,8.58,8.53,9.65,0.194,
Otsego Lake,6/8/2000,6,2000,16,7.53,8.54,9.61,0.193,
Otsego Lake,6/8/2000,6,2000,18,8.7,8.54,9.58,0.193,
Otsego Lake,6/8/2000,6,2000,20,6.65,8.55,9.54,0.192,
Otsego Lake,6/8/2000,6,2000,25,5.73,8.57,9.7,0.192,
Otsego Lake,6/8/2000,6,2000,30,5.35,8.57,9.67,0.191,
Otsego Lake,6/8/2000,6,2000,35,5.13,8.55,9.55,0.191,
Otsego Lake,6/8/2000,6,2000,40,5.01,8.52,9.37,0.19,
Otsego Lake,6/8/2000,6,2000,42,4.91,8.51,9.3,0.19,
Otsego Lake,6/8/2000,6,2000,44,4.77,8.5,9.18,0.19,
Otsego Lake,6/8/2000,6,2000,46,4.7,8.48,8.71,0.192,
Otsego Lake,6/8/2000,6,2000,48,4.7,8.46,8.6,0.192,
Otsego Lake,6/22/2000,6,2000,0.1,18.1,8.14,9.6,0.251,
Otsego Lake,6/22/2000,6,2000,4,18,8.62,9.88,0.251,
Otsego Lake,6/22/2000,6,2000,8,15.56,8.62,9.24,0.257,
Otsego Lake,6/22/2000,6,2000,12,9.64,8.68,8.55,0.265,
Otsego Lake,6/22/2000,6,2000,16,7.25,8.87,8.55,0.263,
Otsego Lake,6/22/2000,6,2000,20,6.54,8.9,8.7,0.262,
Otsego Lake,6/22/2000,6,2000,30,5.54,8.89,8.87,0.261,
Otsego Lake,6/22/2000,6,2000,40,4.97,8.9,8.76,0.261,
Otsego Lake,6/22/2000,6,2000,44,4.83,8.87,8.34,0.262,
Otsego Lake,6/22/2000,6,2000,48,4.79,8.87,7.97,0.262,
Otsego Lake,7/6/2000,7,2000,0.1,21.38,8.33,8.78,0.163,
Otsego Lake,7/6/2000,7,2000,2,21.25,8.42,8.86,0.163,
Otsego Lake,7/6/2000,7,2000,4,21.15,8.46,8.76,0.163,
Otsego Lake,7/6/2000,7,2000,6,21.03,8.47,8.64,0.164,
Otsego Lake,7/6/2000,7,2000,8,16.32,8.31,6.7,0.171,
Otsego Lake,7/6/2000,7,2000,10,13.96,8.32,6.43,0.172,
Otsego Lake,7/6/2000,7,2000,12,10.04,8.48,6.87,0.173,
Otsego Lake,7/6/2000,7,2000,14,8.5,8.58,7.39,0.173,
Otsego Lake,7/6/2000,7,2000,16,7.31,8.62,7.78,0.172,
Otsego Lake,7/6/2000,7,2000,18,7.05,8.54,7.93,0.172,
Otsego Lake,7/6/2000,7,2000,20,6.76,8.49,8.02,0.171,
Otsego Lake,7/6/2000,7,2000,25,6.13,8.48,8.52,0.17,
Otsego Lake,7/6/2000,7,2000,30,5.67,8.5,8.58,0.17,
Otsego Lake,7/6/2000,7,2000,35,5.38,8.51,8.63,0.17,
Otsego Lake,7/6/2000,7,2000,40,5.03,8.52,8.26,0.17,
Otsego Lake,7/6/2000,7,2000,42,4.94,8.5,7.69,0.171,
Otsego Lake,7/6/2000,7,2000,44,4.87,8.47,7.46,0.171,
Otsego Lake,7/6/2000,7,2000,46,4.8,8.44,6.99,0.172,
Otsego Lake,7/6/2000,7,2000,48,4.77,8.2,2,0.174,
Otsego Lake,7/19/2000,7,2000,0.1,21.08,8.17,8.66,0.199,
Otsego Lake,7/19/2000,7,2000,2,21.09,8.19,8.65,0.199,
Otsego Lake,7/19/2000,7,2000,4,21.1,8.24,8.69,0.198,
Otsego Lake,7/19/2000,7,2000,6,21.08,8.24,8.69,0.198,
Otsego Lake,7/19/2000,7,2000,8,18.74,8.04,6.79,0.204,
Otsego Lake,7/19/2000,7,2000,10,14.49,8,5.25,0.206,
Otsego Lake,7/19/2000,7,2000,12,11.98,8.12,5.43,0.208,
Otsego Lake,7/19/2000,7,2000,14,8.85,8.44,6.31,0.208,
Otsego Lake,7/19/2000,7,2000,16,7.68,8.64,7.22,0.207,
Otsego Lake,7/19/2000,7,2000,18,7.04,8.69,7.36,0.208,
Otsego Lake,7/19/2000,7,2000,20,6.75,8.74,7.56,0.207,
Otsego Lake,7/19/2000,7,2000,25,6.17,8.78,8.15,0.206,
Otsego Lake,7/19/2000,7,2000,30,5.7,8.83,8.42,0.206,
Otsego Lake,7/19/2000,7,2000,35,5.33,8.83,8.49,0.206,
Otsego Lake,7/19/2000,7,2000,40,5.05,8.81,7.89,0.207,
Otsego Lake,7/19/2000,7,2000,42,4.97,8.81,7.7,0.207,
Otsego Lake,7/19/2000,7,2000,44,4.91,8.78,7.27,0.207,
Otsego Lake,7/19/2000,7,2000,46,4.84,8.73,6.6,0.208,
Otsego Lake,7/19/2000,7,2000,48,4.82,8.68,5.89,0.209,
Otsego Lake,8/2/2000,8,2000,0.1,21.89,,8.86,0.176,
Otsego Lake,8/2/2000,8,2000,2,21.85,,8.8,0.176,
Otsego Lake,8/2/2000,8,2000,4,21.28,,8.31,0.179,
Otsego Lake,8/2/2000,8,2000,6,20.4,,7.11,0.183,
Otsego Lake,8/2/2000,8,2000,8,18.99,,5.46,0.188,
Otsego Lake,8/2/2000,8,2000,10,14.17,,3.58,0.193,
Otsego Lake,8/2/2000,8,2000,12,10.66,,4.56,0.194,
Otsego Lake,8/2/2000,8,2000,14,8.74,,5.67,0.193,
Otsego Lake,8/2/2000,8,2000,16,7.96,,6.17,0.192,
Otsego Lake,8/2/2000,8,2000,18,7.26,,6.49,0.192,
Otsego Lake,8/2/2000,8,2000,20,6.78,,6.85,0.192,
Otsego Lake,8/2/2000,8,2000,25,6.34,,7.33,0.191,
Otsego Lake,8/2/2000,8,2000,30,5.88,,7.74,0.19,
Otsego Lake,8/2/2000,8,2000,35,5.55,,7.82,0.19,
Otsego Lake,8/2/2000,8,2000,40,5.18,,7.74,0.19,
Otsego Lake,8/2/2000,8,2000,42,5.09,,7.03,0.191,
Otsego Lake,8/2/2000,8,2000,44,5.03,,6.48,0.192,
Otsego Lake,8/2/2000,8,2000,46,4.93,,5.92,0.192,
Otsego Lake,8/2/2000,8,2000,48,4.83,,5.17,0.193,
Otsego Lake,8/17/2000,8,2000,0.1,21.92,8.37,8.55,0.254,
Otsego Lake,8/17/2000,8,2000,2,21.92,8.36,8.55,0.254,
Otsego Lake,8/17/2000,8,2000,4,21.91,8.36,8.56,0.253,
Otsego Lake,8/17/2000,8,2000,6,21.88,8.35,8.48,0.254,
Otsego Lake,8/17/2000,8,2000,8,19.52,7.64,4.72,0.27,
Otsego Lake,8/17/2000,8,2000,10,15.38,7.4,2.72,0.282,
Otsego Lake,8/17/2000,8,2000,12,10.84,7.34,3.94,0.282,
Otsego Lake,8/17/2000,8,2000,14,8.3,7.33,5.67,0.28,
Otsego Lake,8/17/2000,8,2000,16,7.61,7.34,6.44,0.279,
Otsego Lake,8/17/2000,8,2000,18,7.28,7.32,6.43,0.28,
Otsego Lake,8/17/2000,8,2000,20,6.9,7.32,6.53,0.28,
