TagID,FL,Mass,ATP,RelSite,RelDate,Org,Year,SW,RelKM,Dams,RKM_Loc,Rate,MovDate,k,MovDate2,RKM,RKM2,Dis,PhS,Ph2S
1314-2006,-0.405499154757235,-0.651699647917784,0.0765278609024993,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,31.32_SPP,1.62316892890741,0.454647849596417,-0.767651209952598,0.426185105965548,1.12711069342523,1.2148239078636,5.23523720195446,0.513565623186651,0.263749649319093
1314-2006,-0.405499154757235,-0.651699647917784,0.0765278609024993,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,27.8_BART,3.16325511732401,0.454647849596417,-0.767651209952598,0.426185105965548,0.882014560256266,0.751564286202456,5.23523720195446,0.513565623186651,0.263749649319093
1314-2006,-0.405499154757235,-0.651699647917784,0.0765278609024993,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,24.07_BHR,2.64226682408501,0.454647849596417,-0.767651209952598,0.426185105965548,0.62229621459711,0.320866698731807,5.23523720195446,0.513565623186651,0.263749649319093
1314-2006,-0.405499154757235,-0.651699647917784,0.0765278609024993,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,19.32_PKPT,3.38748019017432,0.600754776044686,-0.767651209952598,0.573735342931898,0.291555693985584,-0.137940917967549,8.63132773703827,0.658003651972295,0.432968806008877
1314-2006,-0.405499154757235,-0.651699647917784,0.0765278609024993,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,10_HARR,0.832741803380408,0.600754776044686,-0.767651209952598,0.573735342931898,-0.357392022245873,-0.746254113962484,8.63132773703827,0.658003651972295,0.432968806008877
1314-2006,-0.405499154757235,-0.651699647917784,0.0765278609024993,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,6_FK,4.07816482582836,0.600754776044686,-0.767651209952598,0.573735342931898,-0.635910355392422,-0.888725396303837,8.63132773703827,0.658003651972295,0.432968806008877
1314-2006,-0.405499154757235,-0.651699647917784,0.0765278609024993,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,-0.32_SPT,8.14607948442535,0.600754776044686,-0.767651209952598,0.573735342931898,-1.07596932176397,-0.968637538569102,8.63132773703827,0.658003651972295,0.432968806008877
1314-2006,-0.405499154757235,-0.651699647917784,0.0765278609024993,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,-4_FPT,3.93349168646082,0.600754776044686,-0.767651209952598,0.573735342931898,-1.33220618825879,-0.93324767203551,8.63132773703827,0.658003651972295,0.432968806008877
1318-2006,-0.100089050438656,-0.42322933569288,-0.0673983318508023,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,38.03_RT395,4.42209398186315,0.308540923148147,-0.851992736146317,0.27974011421992,1.59432519727856,2.25072035814175,0.972558047573412,0.366882106784066,0.134602480278315
1318-2006,-0.100089050438656,-0.42322933569288,-0.0673983318508023,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,31.32_SPP,3.19904648390942,0.454647849596417,-0.851992736146317,0.426185105965548,1.12711069342523,1.2148239078636,5.23523720195446,0.513565623186651,0.263749649319093
1318-2006,-0.100089050438656,-0.42322933569288,-0.0673983318508023,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,27.8_BART,0.388663967611336,0.454647849596417,-0.851992736146317,0.426185105965548,0.882014560256266,0.751564286202456,5.23523720195446,0.513565623186651,0.263749649319093
1318-2006,-0.100089050438656,-0.42322933569288,-0.0673983318508023,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,19.32_PKPT,3.68963016678752,0.454647849596417,-0.851992736146317,0.426185105965548,0.291555693985584,-0.137940917967549,5.23523720195446,0.513565623186651,0.263749649319093
1318-2006,-0.100089050438656,-0.42322933569288,-0.0673983318508023,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,10_HARR,0.788419964282357,0.600754776044686,-0.851992736146317,0.573735342931898,-0.357392022245873,-0.746254113962484,8.63132773703827,0.658003651972295,0.432968806008877
1318-2006,-0.100089050438656,-0.42322933569288,-0.0673983318508023,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,-0.32_SPT,1.11977816625475,0.600754776044686,-0.851992736146317,0.573735342931898,-1.07596932176397,-0.968637538569102,8.63132773703827,0.658003651972295,0.432968806008877
1318-2006,-0.100089050438656,-0.42322933569288,-0.0673983318508023,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,-4_FPT,0.333417224543212,0.600754776044686,-0.851992736146317,0.573735342931898,-1.33220618825879,-0.93324767203551,8.63132773703827,0.658003651972295,0.432968806008877
1320-2006,-0.833073300803246,-1.0639395591062,0.00208327844389486,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,38.03_RT395,3.29484029484029,0.308540923148147,-1.13529556937895,0.27974011421992,1.59432519727856,2.25072035814175,0.972558047573412,0.366882106784066,0.134602480278315
1320-2006,-0.833073300803246,-1.0639395591062,0.00208327844389486,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,27.8_BART,2.53881152626499,0.454647849596417,-1.13529556937895,0.426185105965548,0.882014560256266,0.751564286202456,5.23523720195446,0.513565623186651,0.263749649319093
1320-2006,-0.833073300803246,-1.0639395591062,0.00208327844389486,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,24.07_BHR,2.24211053598264,0.454647849596417,-1.13529556937895,0.426185105965548,0.62229621459711,0.320866698731807,5.23523720195446,0.513565623186651,0.263749649319093
1320-2006,-0.833073300803246,-1.0639395591062,0.00208327844389486,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,19.32_PKPT,0.693880863496186,0.454647849596417,-1.13529556937895,0.426185105965548,0.291555693985584,-0.137940917967549,5.23523720195446,0.513565623186651,0.263749649319093
1320-2006,-0.833073300803246,-1.0639395591062,0.00208327844389486,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,10_HARR,3.44972239358421,0.454647849596417,-1.13529556937895,0.426185105965548,-0.357392022245873,-0.746254113962484,5.23523720195446,0.513565623186651,0.263749649319093
1320-2006,-0.833073300803246,-1.0639395591062,0.00208327844389486,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,6_FK,2.9931407191852,0.454647849596417,-1.13529556937895,0.426185105965548,-0.635910355392422,-0.888725396303837,5.23523720195446,0.513565623186651,0.263749649319093
1320-2006,-0.833073300803246,-1.0639395591062,0.00208327844389486,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,-0.32_SPT,1.48929763697061,0.454647849596417,-1.13529556937895,0.426185105965548,-1.07596932176397,-0.968637538569102,5.23523720195446,0.513565623186651,0.263749649319093
1320-2006,-0.833073300803246,-1.0639395591062,0.00208327844389486,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,-4_FPT,1.28260238164392,0.454647849596417,-1.13529556937895,0.426185105965548,-1.33220618825879,-0.93324767203551,5.23523720195446,0.513565623186651,0.263749649319093
1320-2006,-0.833073300803246,-1.0639395591062,0.00208327844389486,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,-6_BAY,0.0571900616381776,0.746861702492955,-1.13529556937895,0.722390825118969,-1.47146535483207,-0.888725396303837,10.3980605120868,0.800121626024396,0.640194616431923
1324-2006,0.144239033016207,-0.547397983641197,0.111268666049848,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,38.03_RT395,4.05237975321078,0.308540923148147,-1.99563815562896,0.27974011421992,1.59432519727856,2.25072035814175,0.972558047573412,0.366882106784066,0.134602480278315
1324-2006,0.144239033016207,-0.547397983641197,0.111268666049848,Weldon,128,Wild,2006,1,0.368154157604369,-0.225558232401202,31.32_SPP,2.89709762532982,0.308540923148147,-1.99563815562896,0.27974011421992,1.12711069342523,1.2148239078636,0.972558047573412,0.366882106784066,0.134602480278315
