Sex,Age,Length,yearCollected,backCalculated,Mass
B,4,35,2012,TRUE,
R,4,35,2012,TRUE,
B,4,35,2012,TRUE,
B,4,35,2012,TRUE,
B,4,35,2012,FALSE,600
B,4,35,2012,FALSE,660
B,4,35,2012,FALSE,
B,4,35,2012,FALSE,620
B,4,35.5,2012,FALSE,700
B,4,35.5,2012,FALSE,680
B,3,35.5,2012,FALSE,600
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
B,2,36,2012,TRUE,
B,2,36,2012,TRUE,
B,2,36,2012,TRUE,
B,2,36,2012,TRUE,
B,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
B,2,36,2012,TRUE,
R,2,36,2012,TRUE,
B,2,36,2012,TRUE,
B,2,36,2012,TRUE,
R,2,36,2012,TRUE,
B,2,36,2012,TRUE,
B,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
B,2,36,2012,TRUE,
B,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
B,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
R,2,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
R,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
R,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,3,36,2012,TRUE,
R,3,36,2012,TRUE,
R,3,36,2012,TRUE,
B,3,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
R,4,36,2012,TRUE,
R,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
R,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,4,36,2012,TRUE,
B,5,36,2012,TRUE,
R,5,36,2012,TRUE,
B,4,36,2012,FALSE,580
B,5,36,2012,FALSE,640
B,3,36,2012,FALSE,580
B,4,36.5,2012,FALSE,640
B,5,36.5,2012,FALSE,760
B,3,36.5,2012,FALSE,680
B,4,36.5,2012,FALSE,640
B,2,37,2012,TRUE,
R,2,37,2012,TRUE,
B,2,37,2012,TRUE,
B,2,37,2012,TRUE,
B,2,37,2012,TRUE,
R,2,37,2012,TRUE,
B,2,37,2012,TRUE,
R,2,37,2012,TRUE,
R,2,37,2012,TRUE,
R,2,37,2012,TRUE,
R,2,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,3,37,2012,TRUE,
R,3,37,2012,TRUE,
R,3,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
R,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
R,4,37,2012,TRUE,
B,4,37,2012,TRUE,
R,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,4,37,2012,TRUE,
B,5,37,2012,TRUE,
R,6,37,2012,TRUE,
B,4,37,2012,FALSE,760
B,4,37,2012,FALSE,840
B,4,37,2012,FALSE,680
R,4,37,2012,FALSE,1000
B,4,37,2012,FALSE,800
B,4,37,2012,FALSE,780
B,4,37,2012,FALSE,720
B,4,37,2012,FALSE,780
B,4,37,2012,FALSE,1120
R,6,37,2012,FALSE,780
B,3,37,2012,FALSE,700
B,4,37,2012,FALSE,680
B,4,37,2012,FALSE,600
B,4,37,2012,FALSE,720
B,4,37.5,2012,FALSE,820
B,4,37.5,2012,FALSE,800
B,4,37.5,2012,FALSE,800
B,4,37.5,2012,FALSE,720
B,4,37.5,2012,FALSE,820
B,4,37.5,2012,FALSE,760
B,5,37.5,2012,FALSE,840
B,4,37.5,2012,FALSE,680
B,4,37.5,2012,FALSE,900
B,4,37.5,2012,FALSE,800
B,4,37.8,2012,FALSE,700
B,4,37.9,2012,FALSE,760
R,2,38,2012,TRUE,
B,2,38,2012,TRUE,
R,2,38,2012,TRUE,
R,2,38,2012,TRUE,
R,2,38,2012,TRUE,
R,2,38,2012,TRUE,
R,2,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
R,3,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
R,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
R,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
R,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
R,4,38,2012,TRUE,
R,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
R,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
R,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,4,38,2012,TRUE,
R,4,38,2012,TRUE,
R,4,38,2012,TRUE,
B,4,38,2012,TRUE,
B,5,38,2012,TRUE,
B,5,38,2012,TRUE,
B,5,38,2012,TRUE,
B,5,38,2012,TRUE,
B,5,38,2012,TRUE,
B,5,38,2012,TRUE,
B,5,38,2012,TRUE,
B,5,38,2012,TRUE,
B,5,38,2012,TRUE,
R,5,38,2012,TRUE,
B,5,38,2012,TRUE,
B,5,38,2012,TRUE,
B,5,38,2012,FALSE,900
B,4,38,2012,FALSE,900
B,4,38,2012,FALSE,920
B,4,38,2012,FALSE,720
B,5,38,2012,FALSE,780
B,3,38,2012,FALSE,740
B,5,38,2012,FALSE,760
B,5,38,2012,FALSE,640
B,5,38,2012,FALSE,840
B,4,38,2012,FALSE,680
B,5,38.5,2012,FALSE,840
B,4,38.5,2012,FALSE,980
B,4,38.5,2012,FALSE,800
B,3,38.5,2012,FALSE,840
B,5,38.5,2012,FALSE,780
B,4,38.5,2012,FALSE,840
B,5,38.5,2012,FALSE,900
B,5,38.5,2012,FALSE,780
B,4,38.5,2012,FALSE,900
B,4,38.5,2012,FALSE,880
B,2,39,2012,TRUE,
B,2,39,2012,TRUE,
R,2,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
R,3,39,2012,TRUE,
B,3,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
R,4,39,2012,TRUE,
R,4,39,2012,TRUE,
R,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,4,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
R,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
R,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,5,39,2012,TRUE,
B,6,39,2012,TRUE,
B,5,39,2012,FALSE,900
B,4,39,2012,FALSE,720
B,4,39,2012,FALSE,920
B,4,39,2012,FALSE,860
B,4,39,2012,FALSE,880
B,4,39,2012,FALSE,900
B,4,39,2012,FALSE,820
B,4,39,2012,FALSE,820
B,4,39,2012,FALSE,780
B,5,39,2012,FALSE,900
B,4,39,2012,FALSE,800
B,5,39,2012,FALSE,960
B,5,39,2012,FALSE,840
B,4,39,2012,FALSE,840
B,5,39,2012,FALSE,880
B,5,39,2012,FALSE,980
B,4,39,2012,FALSE,780
B,4,39,2012,FALSE,860
B,6,39,2012,FALSE,880
B,4,39,2012,FALSE,920
B,4,39,2012,FALSE,800
